id,postal_code,region,province,province_code,city_type,latitude,longitude,country,admin_name2,admin_code2,admin_name3,admin_code3,accuracy
279,36003,Autaugaville,Alabama,AL,D,32.4625,-86.7149,US,Autauga,001,,,
280,36006,Billingsley,Alabama,AL,D,32.6106,-86.7163,US,Autauga,001,,,
281,36008,Booth,Alabama,AL,D,32.5016,-86.5727,US,Autauga,001,,,
282,36051,Marbury,Alabama,AL,D,32.6841,-86.4946,US,Autauga,001,,,
283,36066,Prattville,Alabama,AL,D,32.4787,-86.43,US,Autauga,001,,,
284,36067,Prattville,Alabama,AL,D,32.4715,-86.4831,US,Autauga,001,,,
285,36068,Prattville,Alabama,AL,D,32.5079,-86.6663,US,Autauga,001,,,
286,36749,Jones,Alabama,AL,D,32.5104,-86.8138,US,Autauga,001,,,
287,36507,'Bay Minette',Alabama,AL,D,30.8635,-87.7644,US,Baldwin,003,,,
288,36511,'Bon Secour',Alabama,AL,D,30.3128,-87.7431,US,Baldwin,003,,,
289,36526,Daphne,Alabama,AL,D,30.6197,-87.8895,US,Baldwin,003,,,
290,36527,'Spanish Fort',Alabama,AL,D,30.6959,-87.8867,US,Baldwin,003,,,
291,36530,Elberta,Alabama,AL,D,30.3942,-87.589,US,Baldwin,003,,,
292,36532,Fairhope,Alabama,AL,D,30.5012,-87.8835,US,Baldwin,003,,,
293,36533,Fairhope,Alabama,AL,D,30.4841,-87.8606,US,Baldwin,003,,,
294,36535,Foley,Alabama,AL,D,30.4007,-87.6857,US,Baldwin,003,,,
295,36536,Foley,Alabama,AL,D,30.4222,-87.7064,US,Baldwin,003,,,
296,36542,'Gulf Shores',Alabama,AL,D,30.2717,-87.7589,US,Baldwin,003,,,
297,36547,'Gulf Shores',Alabama,AL,D,30.2653,-87.6299,US,Baldwin,003,,,
298,36549,Lillian,Alabama,AL,D,30.3972,-87.4745,US,Baldwin,003,,,
299,36550,'Little River',Alabama,AL,D,31.2246,-87.7548,US,Baldwin,003,,,
300,36551,Loxley,Alabama,AL,D,30.618,-87.7562,US,Baldwin,003,,,
301,36555,'Magnolia Springs',Alabama,AL,D,30.3998,-87.7726,US,Baldwin,003,,,
302,36559,Montrose,Alabama,AL,D,30.5623,-87.9005,US,Baldwin,003,,,
303,36561,'Orange Beach',Alabama,AL,D,30.281,-87.5815,US,Baldwin,003,,,
304,36562,Perdido,Alabama,AL,D,31.0403,-87.6667,US,Baldwin,003,,,
305,36564,'Point Clear',Alabama,AL,D,30.476,-87.9179,US,Baldwin,003,,,
306,36567,Robertsdale,Alabama,AL,D,30.5616,-87.6373,US,Baldwin,003,,,
307,36574,Seminole,Alabama,AL,D,30.5048,-87.4659,US,Baldwin,003,,,
308,36576,Silverhill,Alabama,AL,D,30.5222,-87.7457,US,Baldwin,003,,,
309,36577,'Spanish Fort',Alabama,AL,D,30.7328,-87.702,US,Baldwin,003,,,
310,36578,Stapleton,Alabama,AL,D,30.7476,-87.7787,US,Baldwin,003,,,
311,36579,Stockton,Alabama,AL,D,31.0129,-87.8633,US,Baldwin,003,,,
312,36580,Summerdale,Alabama,AL,D,30.4752,-87.6992,US,Baldwin,003,,,
313,36004,'Baker Hill',Alabama,AL,D,31.7867,-85.2397,US,'Barbour County',005,,,
314,36016,Clayton,Alabama,AL,D,31.8874,-85.4509,US,Barbour,005,,,
315,36017,Clio,Alabama,AL,D,31.6852,-85.5904,US,Barbour,005,,,
316,36027,Eufaula,Alabama,AL,D,31.9051,-85.1656,US,Barbour,005,,,
317,36048,Louisville,Alabama,AL,D,31.7943,-85.5581,US,Barbour,005,,,
318,36072,Eufaula,Alabama,AL,D,31.8261,-85.166,US,Barbour,005,,,
319,35034,Brent,Alabama,AL,D,32.9357,-87.2114,US,Bibb,007,,,
320,35035,Brierfield,Alabama,AL,D,33.0427,-86.9517,US,Bibb,007,,,
321,35042,Centreville,Alabama,AL,D,32.9503,-87.1192,US,Bibb,007,,,
322,35074,'Green Pond',Alabama,AL,D,33.2027,-87.118,US,Bibb,007,,,
323,35184,'West Blocton',Alabama,AL,D,33.1424,-87.1369,US,Bibb,007,,,
324,35188,Woodstock,Alabama,AL,D,33.1698,-87.1635,US,Bibb,007,,,
325,36792,Randolph,Alabama,AL,D,32.8888,-86.907,US,Bibb,007,,,
326,36793,Lawley,Alabama,AL,D,32.8646,-86.9567,US,Bibb,007,,,
327,35013,Allgood,Alabama,AL,D,33.9222,-86.4493,US,Blount,009,,,
328,35031,Blountsville,Alabama,AL,D,34.0929,-86.5686,US,Blount,009,,,
329,35049,Cleveland,Alabama,AL,D,33.9778,-86.5598,US,Blount,009,,,
330,35079,Hayden,Alabama,AL,D,33.9534,-86.7455,US,Blount,009,,,
331,35097,'Locust Fork',Alabama,AL,D,33.905,-86.6261,US,Blount,009,,,
332,35121,Oneonta,Alabama,AL,D,33.9259,-86.4741,US,Blount,009,,,
333,35133,Remlap,Alabama,AL,D,33.8462,-86.6417,US,Blount,009,,,
334,36029,Fitzpatrick,Alabama,AL,D,32.1516,-85.8883,US,Bullock,011,,,
335,36053,Midway,Alabama,AL,D,32.0955,-85.5315,US,Bullock,011,,,
336,36061,Perote,Alabama,AL,D,32.0928,-85.7046,US,Bullock,011,,,
337,36089,'Union Springs',Alabama,AL,D,32.1663,-85.6787,US,Bullock,011,,,
338,36015,Chapman,Alabama,AL,D,31.6427,-86.7343,US,Butler,013,,,
339,36030,'Forest Home',Alabama,AL,D,31.8501,-86.8372,US,Butler,013,,,
340,36033,Georgiana,Alabama,AL,D,31.6287,-86.734,US,Butler,013,,,
341,36037,Greenville,Alabama,AL,D,31.81,-86.6229,US,Butler,013,,,
342,36456,'Mc Kenzie',Alabama,AL,D,31.545,-86.7356,US,Butler,013,,,
343,36201,Anniston,Alabama,AL,D,33.6539,-85.8382,US,Calhoun,015,,,
344,36202,Anniston,Alabama,AL,D,33.7622,-85.8378,US,Calhoun,015,,,
345,36203,Anniston,Alabama,AL,D,33.5815,-85.8328,US,Calhoun,015,,,
346,36203,Oxford,Alabama,AL,D,33.5815,-85.8328,US,Calhoun,015,,,
347,36204,Anniston,Alabama,AL,D,33.7622,-85.8378,US,Calhoun,015,,,
348,36205,Anniston,Alabama,AL,D,33.7358,-85.7933,US,Calhoun,015,,,
349,36206,Anniston,Alabama,AL,D,33.7191,-85.8389,US,Calhoun,015,,,
350,36207,Anniston,Alabama,AL,D,33.6803,-85.7137,US,Calhoun,015,,,
351,36210,Anniston,Alabama,AL,D,33.6578,-85.7717,US,'Calhoun County',015,,,
352,36250,Alexandria,Alabama,AL,D,33.7808,-85.8924,US,Calhoun,015,,,
353,36253,Bynum,Alabama,AL,D,33.7622,-85.8378,US,Calhoun,015,,,
354,36254,Choccolocco,Alabama,AL,D,33.6573,-85.6991,US,Calhoun,015,,,
355,36257,'De Armanville',Alabama,AL,D,33.7622,-85.8378,US,Calhoun,015,,,
356,36260,Eastaboga,Alabama,AL,D,33.6031,-85.9608,US,Calhoun,015,,,
357,36265,Jacksonville,Alabama,AL,D,33.831,-85.7752,US,Calhoun,015,,,
358,36271,Ohatchee,Alabama,AL,D,33.7788,-86.0254,US,Calhoun,015,,,
359,36272,Piedmont,Alabama,AL,D,33.8389,-85.646,US,Calhoun,015,,,
360,36277,Weaver,Alabama,AL,D,33.7563,-85.8107,US,Calhoun,015,,,
361,36279,Wellington,Alabama,AL,D,33.8638,-85.9153,US,Calhoun,015,,,
362,36852,Cusseta,Alabama,AL,D,32.7831,-85.2756,US,Chambers,017,,,
363,36854,Valley,Alabama,AL,D,32.8113,-85.1749,US,Chambers,017,,,
364,36855,'Five Points',Alabama,AL,D,33.0424,-85.3243,US,Chambers,017,,,
365,36862,Lafayette,Alabama,AL,D,32.9252,-85.4426,US,Chambers,017,,,
366,36863,Lanett,Alabama,AL,D,32.8616,-85.2161,US,Chambers,017,,,
367,35959,'Cedar Bluff',Alabama,AL,D,34.2417,-85.6026,US,Cherokee,019,,,
368,35960,Centre,Alabama,AL,D,34.1116,-85.6092,US,Cherokee,019,,,
369,35973,Gaylesville,Alabama,AL,D,34.3573,-85.5589,US,Cherokee,019,,,
370,35983,Leesburg,Alabama,AL,D,34.1911,-85.7705,US,Cherokee,019,,,
371,36275,'Spring Garden',Alabama,AL,D,33.9778,-85.5521,US,Cherokee,019,,,
372,35045,Clanton,Alabama,AL,D,32.8355,-86.6425,US,Chilton,021,,,
373,35046,Clanton,Alabama,AL,D,32.9229,-86.545,US,Chilton,021,,,
374,35085,Jemison,Alabama,AL,D,32.9805,-86.7181,US,Chilton,021,,,
375,35171,Thorsby,Alabama,AL,D,32.8932,-86.7564,US,Chilton,021,,,
376,36091,Verbena,Alabama,AL,D,32.7596,-86.5438,US,Chilton,021,,,
377,36750,Maplesville,Alabama,AL,D,32.8045,-86.8717,US,Chilton,021,,,
378,36790,Stanton,Alabama,AL,D,32.7332,-86.8963,US,Chilton,021,,,
379,36903,Butler,Alabama,AL,D,32.1413,-88.131,US,'Choctaw County',023,,,
380,36904,Butler,Alabama,AL,D,32.0829,-88.2064,US,Choctaw,023,,,
381,36906,Cromwell,Alabama,AL,D,32.0042,-88.2007,US,Choctaw,023,,,
382,36908,Gilbertown,Alabama,AL,D,31.8666,-88.3265,US,Choctaw,023,,,
383,36910,Jachin,Alabama,AL,D,32.0042,-88.2007,US,Choctaw,023,,,
384,36911,Lavaca,Alabama,AL,D,32.1401,-88.0799,US,'Choctaw County',023,,,
385,36912,Lisman,Alabama,AL,D,32.2177,-88.3234,US,Choctaw,023,,,
386,36913,Melvin,Alabama,AL,D,32.0042,-88.2007,US,Choctaw,023,,,
387,36915,Needham,Alabama,AL,D,32.0042,-88.2007,US,Choctaw,023,,,
388,36916,Pennington,Alabama,AL,D,32.2094,-88.049,US,Choctaw,023,,,
389,36919,Silas,Alabama,AL,D,31.7668,-88.3091,US,Choctaw,023,,,
390,36921,Toxey,Alabama,AL,D,31.9155,-88.151,US,Choctaw,023,,,
391,36922,Ward,Alabama,AL,D,32.3038,-88.1476,US,Choctaw,023,,,
392,36436,Dickinson,Alabama,AL,D,31.7172,-87.6569,US,Clarke,025,,,
393,36446,Fulton,Alabama,AL,D,31.7925,-87.72,US,Clarke,025,,,
394,36451,'Grove Hill',Alabama,AL,D,31.6755,-87.7636,US,Clarke,025,,,
395,36482,Whatley,Alabama,AL,D,31.6395,-87.6565,US,Clarke,025,,,
396,36501,Alma,Alabama,AL,D,31.4825,-87.8801,US,Clarke,025,,,
397,36515,Carlton,Alabama,AL,D,31.3224,-87.8378,US,Clarke,025,,,
398,36524,Coffeeville,Alabama,AL,D,31.7843,-88.0715,US,Clarke,025,,,
399,36540,Gainestown,Alabama,AL,D,31.4258,-87.6822,US,Clarke,025,,,
400,36545,Jackson,Alabama,AL,D,31.5131,-87.8672,US,Clarke,025,,,
401,36570,Salitpa,Alabama,AL,D,31.5884,-87.8409,US,Clarke,025,,,
402,36586,'Walker Springs',Alabama,AL,D,31.5884,-87.8409,US,Clarke,025,,,
403,36727,Campbell,Alabama,AL,D,31.9213,-88.008,US,Clarke,025,,,
404,36762,Morvin,Alabama,AL,D,31.9402,-88.0034,US,Clarke,025,,,
405,36784,Thomasville,Alabama,AL,D,31.9067,-87.7598,US,Clarke,025,,,
406,35082,Hollins,Alabama,AL,D,33.1162,-86.1386,US,Clay,027,,,
407,36251,Ashland,Alabama,AL,D,33.2474,-85.829,US,Clay,027,,,
408,36255,Cragford,Alabama,AL,D,33.2171,-85.7108,US,Clay,027,,,
409,36258,Delta,Alabama,AL,D,33.4573,-85.6793,US,Clay,027,,,
410,36266,Lineville,Alabama,AL,D,33.3286,-85.7346,US,Clay,027,,,
411,36267,Millerville,Alabama,AL,D,33.1808,-85.9418,US,Clay,027,,,
412,36261,Edwardsville,Alabama,AL,D,33.7066,-85.5099,US,Cleburne,029,,,
413,36262,Fruithurst,Alabama,AL,D,33.7717,-85.4381,US,Cleburne,029,,,
414,36264,Heflin,Alabama,AL,D,33.6115,-85.5885,US,Cleburne,029,,,
415,36269,Muscadine,Alabama,AL,D,33.7529,-85.3789,US,Cleburne,029,,,
416,36273,Ranburne,Alabama,AL,D,33.5616,-85.3786,US,Cleburne,029,,,
417,36323,Elba,Alabama,AL,D,31.4137,-86.0777,US,Coffee,031,,,
418,36330,Enterprise,Alabama,AL,D,31.3408,-85.8421,US,Coffee,031,,,
419,36331,Enterprise,Alabama,AL,D,31.2978,-85.9036,US,Coffee,031,,,
420,36346,Jack,Alabama,AL,D,31.5652,-85.971,US,Coffee,031,,,
421,36351,'New Brockton',Alabama,AL,D,31.369,-85.9404,US,Coffee,031,,,
422,36453,Kinston,Alabama,AL,D,31.1926,-86.1514,US,Coffee,031,,,
423,35616,Cherokee,Alabama,AL,D,34.7442,-87.9724,US,Colbert,033,,,
424,35646,Leighton,Alabama,AL,D,34.711,-87.5221,US,Colbert,033,,,
425,35660,Sheffield,Alabama,AL,D,34.7578,-87.6971,US,Colbert,033,,,
426,35661,'Muscle Shoals',Alabama,AL,D,34.7561,-87.6304,US,Colbert,033,,,
427,35662,'Muscle Shoals',Alabama,AL,D,34.7572,-87.9666,US,Colbert,033,,,
428,35674,Tuscumbia,Alabama,AL,D,34.6874,-87.6833,US,Colbert,033,,,
429,36401,Evergreen,Alabama,AL,D,31.458,-86.9258,US,Conecuh,035,,,
430,36429,Brooklyn,Alabama,AL,D,31.4669,-87.0447,US,Conecuh,035,,,
431,36432,Castleberry,Alabama,AL,D,31.3709,-86.9981,US,Conecuh,035,,,
432,36454,Lenox,Alabama,AL,D,31.4669,-87.0447,US,Conecuh,035,,,
433,36473,Range,Alabama,AL,D,31.3058,-87.2137,US,Conecuh,035,,,
434,36475,Repton,Alabama,AL,D,31.4256,-87.172,US,Conecuh,035,,,
435,35072,Goodwater,Alabama,AL,D,33.0746,-86.0781,US,Coosa,037,,,
436,35089,Kellyton,Alabama,AL,D,32.9791,-86.0484,US,Coosa,037,,,
437,35136,Rockford,Alabama,AL,D,32.878,-86.24,US,Coosa,037,,,
438,35183,Weogufka,Alabama,AL,D,33.0238,-86.3042,US,Coosa,037,,,
439,36026,Equality,Alabama,AL,D,32.8139,-86.1051,US,Coosa,037,,,
440,36038,Gantt,Alabama,AL,D,31.2609,-86.4448,US,Covington,039,,,
441,36420,Andalusia,Alabama,AL,D,31.2971,-86.4905,US,Covington,039,,,
442,36442,Florala,Alabama,AL,D,31.0172,-86.3385,US,Covington,039,,,
443,36455,Lockhart,Alabama,AL,D,31.2609,-86.4448,US,Covington,039,,,
444,36467,Opp,Alabama,AL,D,31.2799,-86.2571,US,Covington,039,,,
445,36474,'Red Level',Alabama,AL,D,31.4399,-86.6121,US,Covington,039,,,
446,36476,'River Falls',Alabama,AL,D,31.2609,-86.4448,US,Covington,039,,,
447,36483,Wing,Alabama,AL,D,31.0223,-86.6293,US,Covington,039,,,
448,36009,Brantley,Alabama,AL,D,31.571,-86.2743,US,Crenshaw,041,,,
449,36028,Dozier,Alabama,AL,D,31.5066,-86.3663,US,Crenshaw,041,,,
450,36034,Glenwood,Alabama,AL,D,31.6641,-86.171,US,Crenshaw,041,,,
451,36041,'Highland Home',Alabama,AL,D,31.9283,-86.2971,US,Crenshaw,041,,,
452,36042,Honoraville,Alabama,AL,D,31.8784,-86.3981,US,Crenshaw,041,,,
453,36049,Luverne,Alabama,AL,D,31.7074,-86.2566,US,Crenshaw,041,,,
454,36062,Petrey,Alabama,AL,D,31.7459,-86.3239,US,Crenshaw,041,,,
455,36071,Rutledge,Alabama,AL,D,31.7062,-86.3715,US,Crenshaw,041,,,
456,35019,Baileyton,Alabama,AL,D,34.2683,-86.6213,US,Cullman,043,,,
457,35033,Bremen,Alabama,AL,D,33.9737,-87.0043,US,Cullman,043,,,
458,35053,'Crane Hill',Alabama,AL,D,34.0821,-87.0484,US,Cullman,043,,,
459,35055,Cullman,Alabama,AL,D,34.1761,-86.8298,US,Cullman,043,,,
460,35056,Cullman,Alabama,AL,D,34.1964,-86.8952,US,Cullman,043,,,
461,35057,Cullman,Alabama,AL,D,34.0878,-86.9447,US,Cullman,043,,,
462,35058,Cullman,Alabama,AL,D,34.2098,-86.752,US,Cullman,043,,,
463,35070,'Garden City',Alabama,AL,D,34.0058,-86.75,US,Cullman,043,,,
464,35077,Hanceville,Alabama,AL,D,34.0516,-86.7848,US,Cullman,043,,,
465,35083,'Holly Pond',Alabama,AL,D,34.1901,-86.6174,US,Cullman,043,,,
466,35087,Joppa,Alabama,AL,D,34.2837,-86.5519,US,Cullman,043,,,
467,35098,Logan,Alabama,AL,D,34.1377,-87.0266,US,Cullman,043,,,
468,35179,Vinemont,Alabama,AL,D,34.2621,-86.9125,US,Cullman,043,,,
469,36311,Ariton,Alabama,AL,D,31.583,-85.7077,US,Dale,045,,,
470,36317,Clopton,Alabama,AL,D,31.6446,-85.3911,US,Dale,045,,,
471,36322,Daleville,Alabama,AL,D,31.2811,-85.7305,US,Dale,045,,,
472,36350,'Midland City',Alabama,AL,D,31.3672,-85.513,US,Dale,045,,,
473,36352,Newton,Alabama,AL,D,31.3311,-85.5992,US,Dale,045,,,
474,36360,Ozark,Alabama,AL,D,31.4391,-85.6436,US,Dale,045,,,
475,36361,Ozark,Alabama,AL,D,31.4079,-85.6035,US,Dale,045,,,
476,36362,'Fort Rucker',Alabama,AL,D,31.348,-85.7214,US,Dale,045,,,
477,36371,Pinckard,Alabama,AL,D,31.3074,-85.5263,US,Dale,045,,,
478,36374,Skipperville,Alabama,AL,D,31.5748,-85.537,US,Dale,045,,,
479,36701,Selma,Alabama,AL,D,32.4197,-87.0245,US,Dallas,047,,,
480,36702,Selma,Alabama,AL,D,32.4193,-87.1247,US,Dallas,047,,,
481,36703,Selma,Alabama,AL,D,32.4156,-87.0135,US,Dallas,047,,,
482,36758,Plantersville,Alabama,AL,D,32.6176,-86.9475,US,Dallas,047,,,
483,36759,'Marion Junction',Alabama,AL,D,32.4266,-87.2702,US,Dallas,047,,,
484,36761,Minter,Alabama,AL,D,32.1899,-87.0633,US,Dallas,047,,,
485,36767,Orrville,Alabama,AL,D,32.2949,-87.2214,US,Dallas,047,,,
486,36771,Prairie,Alabama,AL,D,32.0848,-87.4487,US,'Dallas County',047,,,
487,36773,Safford,Alabama,AL,D,32.3002,-87.3693,US,Dallas,047,,,
488,36775,Sardis,Alabama,AL,D,32.2844,-86.992,US,Dallas,047,,,
489,36785,Tyler,Alabama,AL,D,32.3239,-86.8646,US,Dallas,047,,,
490,35961,Collinsville,Alabama,AL,D,34.268,-85.862,US,DeKalb,049,,,
491,35962,Crossville,Alabama,AL,D,34.2588,-86.0306,US,DeKalb,049,,,
492,35963,Dawson,Alabama,AL,D,34.3568,-85.9292,US,DeKalb,049,,,
493,35967,'Fort Payne',Alabama,AL,D,34.4368,-85.7124,US,DeKalb,049,,,
494,35968,'Fort Payne',Alabama,AL,D,34.4898,-85.7657,US,DeKalb,049,,,
495,35971,Fyffe,Alabama,AL,D,34.4373,-85.9288,US,DeKalb,049,,,
496,35974,Geraldine,Alabama,AL,D,34.3592,-86.024,US,DeKalb,049,,,
497,35975,Groveoak,Alabama,AL,D,34.4359,-86.04,US,DeKalb,049,,,
498,35978,Henagar,Alabama,AL,D,34.6186,-85.7274,US,DeKalb,049,,,
499,35981,Ider,Alabama,AL,D,34.7351,-85.6416,US,DeKalb,049,,,
500,35984,Mentone,Alabama,AL,D,34.5872,-85.5777,US,DeKalb,049,,,
501,35986,Rainsville,Alabama,AL,D,34.4989,-85.8446,US,DeKalb,049,,,
502,35988,Sylvania,Alabama,AL,D,34.559,-85.7921,US,DeKalb,049,,,
503,35989,'Valley Head',Alabama,AL,D,34.5697,-85.6272,US,DeKalb,049,,,
504,36020,Coosada,Alabama,AL,D,32.5056,-86.3322,US,Elmore,051,,,
505,36022,Deatsville,Alabama,AL,D,32.6134,-86.3382,US,Elmore,051,,,
506,36024,Eclectic,Alabama,AL,D,32.6542,-86.0316,US,Elmore,051,,,
507,36025,Elmore,Alabama,AL,D,32.5454,-86.3161,US,Elmore,051,,,
508,36045,Kent,Alabama,AL,D,32.5876,-86.133,US,Elmore,051,,,
509,36054,Millbrook,Alabama,AL,D,32.4995,-86.3641,US,Elmore,051,,,
510,36078,Tallassee,Alabama,AL,D,32.551,-85.8978,US,Elmore,051,,,
511,36080,Tit,Alabama,AL,D,32.69,-86.2393,US,Elmore,051,,,
512,36092,Wetumpka,Alabama,AL,D,32.5927,-86.2153,US,Elmore,051,,,
513,36093,Wetumpka,Alabama,AL,D,32.5622,-86.0994,US,Elmore,051,,,
514,36426,Brewton,Alabama,AL,D,31.1294,-87.0961,US,Escambia,053,,,
515,36427,Brewton,Alabama,AL,D,31.0918,-87.264,US,Escambia,053,,,
516,36441,Flomaton,Alabama,AL,D,31.0402,-87.2664,US,Escambia,053,,,
517,36502,Atmore,Alabama,AL,D,31.0572,-87.4873,US,Escambia,053,,,
518,36503,Atmore,Alabama,AL,D,31.1282,-87.1521,US,Escambia,053,,,
519,36504,Atmore,Alabama,AL,D,31.0158,-87.4972,US,Escambia,053,,,
520,36543,Huxford,Alabama,AL,D,31.2161,-87.4615,US,Escambia,053,,,
521,35901,Gadsden,Alabama,AL,D,34.048,-85.9246,US,Etowah,055,,,
522,35902,Gadsden,Alabama,AL,D,33.9841,-85.8034,US,Etowah,055,,,
523,35903,Gadsden,Alabama,AL,D,33.9845,-85.9077,US,Etowah,055,,,
524,35904,Gadsden,Alabama,AL,D,34.0217,-86.0495,US,Etowah,055,,,
525,35905,Gadsden,Alabama,AL,D,33.9352,-85.9576,US,Etowah,055,,,
526,35906,'Rainbow City',Alabama,AL,D,33.9318,-86.0898,US,Etowah,055,,,
527,35907,Gadsden,Alabama,AL,D,33.8979,-86.0245,US,Etowah,055,,,
528,35952,Altoona,Alabama,AL,D,34.071,-86.2096,US,Etowah,055,,,
529,35954,Attalla,Alabama,AL,D,34.0296,-86.0967,US,Etowah,055,,,
530,35972,Gallant,Alabama,AL,D,33.9976,-86.2346,US,Etowah,055,,,
531,35990,'Walnut Grove',Alabama,AL,D,34.0566,-86.2754,US,Etowah,055,,,
532,35999,Gadsden,Alabama,AL,D,34.0138,-86.0084,US,'Etowah County',055,,,
533,35542,Bankston,Alabama,AL,D,33.7008,-87.6896,US,Fayette,057,,,
534,35545,Belk,Alabama,AL,D,33.6452,-87.9239,US,Fayette,057,,,
535,35546,Berry,Alabama,AL,D,33.6945,-87.6226,US,Fayette,057,,,
536,35555,Fayette,Alabama,AL,D,33.6974,-87.8346,US,Fayette,057,,,
537,35559,'Glen Allen',Alabama,AL,D,33.8896,-87.6964,US,Fayette,057,,,
538,35571,Hodges,Alabama,AL,D,34.3417,-87.959,US,Franklin,059,,,
539,35581,'Phil Campbell',Alabama,AL,D,34.347,-87.7154,US,Franklin,059,,,
540,35582,'Red Bay',Alabama,AL,D,34.4513,-88.1129,US,Franklin,059,,,
541,35585,'Spruce Pine',Alabama,AL,D,34.4246,-87.8145,US,Franklin,059,,,
542,35593,Vina,Alabama,AL,D,34.3712,-88.0774,US,Franklin,059,,,
543,35653,Russellville,Alabama,AL,D,34.5066,-87.7257,US,Franklin,059,,,
544,35654,Russellville,Alabama,AL,D,34.4675,-87.6478,US,Franklin,059,,,
545,36136,Montgomery,Alabama,AL,D,32.3544,-86.2843,US,'Geneva County',061,,,
546,36313,Bellwood,Alabama,AL,D,31.1501,-85.8137,US,Geneva,061,,,
547,36314,Black,Alabama,AL,D,31.0132,-85.7456,US,Geneva,061,,,
548,36316,Chancellor,Alabama,AL,D,31.1767,-85.8135,US,Geneva,061,,,
549,36318,'Coffee Springs',Alabama,AL,D,31.1388,-85.9182,US,Geneva,061,,,
550,36340,Geneva,Alabama,AL,D,31.0414,-85.8847,US,Geneva,061,,,
551,36344,Hartford,Alabama,AL,D,31.086,-85.7192,US,Geneva,061,,,
552,36349,Malvern,Alabama,AL,D,31.1212,-85.5592,US,Geneva,061,,,
553,36375,Slocomb,Alabama,AL,D,31.0956,-85.583,US,Geneva,061,,,
554,36477,Samson,Alabama,AL,D,31.1049,-86.0674,US,Geneva,061,,,
555,35443,Boligee,Alabama,AL,D,32.7746,-88.0267,US,Greene,063,,,
556,35448,Clinton,Alabama,AL,D,32.8357,-87.9569,US,Greene,063,,,
557,35462,Eutaw,Alabama,AL,D,32.8889,-87.9303,US,Greene,063,,,
558,35469,Knoxville,Alabama,AL,D,32.9824,-87.7919,US,Greene,063,,,
559,35491,'West Greene',Alabama,AL,D,32.8357,-87.9569,US,Greene,063,,,
560,36740,Forkland,Alabama,AL,D,32.6108,-87.8441,US,Greene,063,,,
561,35441,Akron,Alabama,AL,D,32.8553,-87.7219,US,Hale,065,,,
562,35474,Moundville,Alabama,AL,D,32.9108,-87.5935,US,Hale,065,,,
563,36742,Gallion,Alabama,AL,D,32.5298,-87.6985,US,Hale,065,,,
564,36744,Greensboro,Alabama,AL,D,32.7167,-87.5905,US,Hale,065,,,
565,36765,Newbern,Alabama,AL,D,32.5515,-87.5615,US,Hale,065,,,
566,36776,Sawyerville,Alabama,AL,D,32.7578,-87.7402,US,Hale,065,,,
567,36310,Abbeville,Alabama,AL,D,31.5755,-85.279,US,Henry,067,,,
568,36345,Headland,Alabama,AL,D,31.3534,-85.3323,US,Henry,067,,,
569,36353,Newville,Alabama,AL,D,31.4403,-85.3287,US,Henry,067,,,
570,36373,Shorterville,Alabama,AL,D,31.501,-85.1135,US,Henry,067,,,
571,36301,Dothan,Alabama,AL,D,31.1481,-85.3718,US,Houston,069,,,
572,36302,Dothan,Alabama,AL,D,31.156,-85.3559,US,Houston,069,,,
573,36303,Dothan,Alabama,AL,D,31.2668,-85.3971,US,Houston,069,,,
574,36304,Dothan,Alabama,AL,D,31.156,-85.3559,US,Houston,069,,,
575,36305,Dothan,Alabama,AL,D,31.2197,-85.4828,US,Houston,069,,,
576,36312,Ashford,Alabama,AL,D,31.1888,-85.2535,US,Houston,069,,,
577,36319,Columbia,Alabama,AL,D,31.3352,-85.1455,US,Houston,069,,,
578,36320,Cottonwood,Alabama,AL,D,31.0507,-85.3154,US,Houston,069,,,
579,36321,Cowarts,Alabama,AL,D,31.2025,-85.3014,US,Houston,069,,,
580,36343,Gordon,Alabama,AL,D,31.1002,-85.1234,US,Houston,069,,,
581,36370,Pansey,Alabama,AL,D,31.1403,-85.1573,US,Houston,069,,,
582,36376,Webb,Alabama,AL,D,31.2656,-85.2544,US,Houston,069,,,
583,35740,Bridgeport,Alabama,AL,D,34.9446,-85.7277,US,Jackson,071,,,
584,35744,Dutton,Alabama,AL,D,34.6046,-85.9067,US,Jackson,071,,,
585,35745,Estillfork,Alabama,AL,D,34.913,-86.1716,US,Jackson,071,,,
586,35746,Fackler,Alabama,AL,D,34.8259,-85.9846,US,Jackson,071,,,
587,35751,Hollytree,Alabama,AL,D,34.7955,-86.2743,US,Jackson,071,,,
588,35752,Hollywood,Alabama,AL,D,34.7304,-85.9532,US,Jackson,071,,,
589,35755,Langston,Alabama,AL,D,34.5001,-86.1353,US,Jackson,071,,,
590,35764,'Paint Rock',Alabama,AL,D,34.7031,-86.3068,US,Jackson,071,,,
591,35765,Pisgah,Alabama,AL,D,34.6886,-85.803,US,Jackson,071,,,
592,35766,Princeton,Alabama,AL,D,34.8713,-86.2513,US,Jackson,071,,,
593,35768,Scottsboro,Alabama,AL,D,34.7507,-86.1422,US,Jackson,071,,,
594,35769,Scottsboro,Alabama,AL,D,34.618,-86.0562,US,Jackson,071,,,
595,35771,Section,Alabama,AL,D,34.5433,-85.994,US,Jackson,071,,,
596,35772,Stevenson,Alabama,AL,D,34.8769,-85.8508,US,Jackson,071,,,
597,35774,Trenton,Alabama,AL,D,34.7632,-86.2295,US,Jackson,071,,,
