tweets,cleaned tweets,
 What are the drivers of cost for cancer care?   http://t.co/UD23cP05yD RT @Rndubois #healthcosts,"drivers,cost,cancer,care,#healthcosts",can'tsay
 What a day walking the floor at the CTIA show looks like - over 15000 steps #fitbit #selfquant #qs http://t.co/2ICcUrVxzp,"day,walking,floor,ctia,looks,steps,#fitbit,#selfquant,#qs",can'tsay
 What #MedTech networks do you follow? #medinireland #medicaldevice #healthcare http://t.co/zaRhWU1RbZ,"#medtech,networks,follow,#medinireland,#medicaldevice,#healthcare",can'tsay
 What #MedTech networks do you follow? #medinireland #medicaldevice #healthcare,"#medtech,networks,follow,#medinireland,#medicaldevice,#healthcare",can'tsay
 What #genomics can find besides genetic mutations RT @Rock_Health: Who's your daddy? The perils of personal #genomics http://t.co/Aw2zievVA8,"#genomics,besides,genetic,mutations,health,daddy,perils,personal,#genomics",can'tsay
 We're Hiring! http://t.co/etCkdNOOuj #bostonjobs #casemanagement #customerservice #healthcare #recruitment,"hiring,#bostonjobs,#casemanagement,#customerservice,#healthcare,#recruitment",can'tsay
 'Were ALL about the MUSIC!' #HHS @dj_buzzman &amp; @MrSPARKLe_DJ Live NOW! @KraftyRadio #BESToftheBEST show! #rt #SALUTE!,"music,#hhs,buzzman,dj,live,#bestofthebest,#,#salute",can'tsay
 We're 13 donors away from reaching our goal. Come give blood!!  Sage Gym at St. Andrea's School 12:00 - 6:00! #beahero #giveblood,"donors,reaching,goal,blood,sage,gym,st,andrea,school,#beahero,#giveblood",can'tsay
 Went to the dentist wasnt as bad as I thought im glad its over #dentist,"dentist,wasnt,bad,im,glad,#dentist",can'tsay
 Went to the dentist to be told I need £220 worth of work and they want to start today! Only went in for a check up #fucksake #dentist #evil,"dentist,told,worth,start,check,#fucksake,#dentist,#evil",can'tsay
" went to a #chiropractor today,  they refused to take my money and referred me to a #dietitian","#chiropractor,refused,money,referred,#dietitian",can'tsay
 Wellness Modalities offers in-home medical and alternative care. Visit us at http://t.co/Su6rAIlRTe #health #homehealth #caregiver,"wellness,modalities,offers,home,medical,alternative,care,visit,#health,#homehealth,#caregiver",can'tsay
 Wellcome Trust: Teaching quality most important factor for inspiring interest… http://t.co/vG2BsGMmZT #healthcare #uk,"wellcome,trust,teaching,quality,factor,inspiring,…,#healthcare,#uk",can'tsay
" Well said @richardhorton1: \It now seems obligatory in #globalhealth to put the private sector on an equal level with civil society. No\""""","obligatory,#globalhealth,private,sector,equal,level,civil,society",can'tsay
 well my first day of my internship went great #1stepcloser #dentist,"day,internship,#1stepcloser,#dentist",can'tsay
 Well done Jonny! RT @jelliott1989 @HealthyPlanetUK #COP19 #Climate #globalhealth #internationalrelations,"jonny,#cop19,#climate,#globalhealth,#internationalrelations",can'tsay
 Webster #Chiropractic Technique for Pregnancy &amp; #Breech Part 1  http://t.co/Ej5sE3bODM,"webster,#chiropractic,technique,pregnancy,#breech",can'tsay
 Webinar today explores patient self-management: http://t.co/OQRZkQmpTQ #AAFP #PCMH,"webinar,explores,patient,self,management,#aafp,#pcmh",can'tsay
 Web #marketing and lead generation specialist needed in #Europe for #biotech giant. Interested? Send your CV today! http://t.co/dsWrBa1u8w,"web,#marketing,lead,generation,specialist,#europe,#biotech,giant,send,cv",can'tsay
" Weather forcast for the 6th and 7th of June, not too shabby #mair #hcr #yay http://t.co/GiKNByxFTh","weather,forcast,june,shabby,#mair,#hcr,#yay",can'tsay
" we’re pleased to announce the signing of our 300th location, http://t.co/QalUURYdNP. Congratulations Right at Home! #homecare #caregivers","’re,pleased,announce,signing,location,congratulations,home,#homecare,#caregivers",can'tsay
 We welcome James C. Greenwood &amp; @MIT's Robert Langer tomorrow for a discussion on advances in the #biotech industry. #CFRLive,"welcome,james,greenwood,robert,langer,tomorrow,discussion,advances,#biotech,industry,#cfrlive",can'tsay
 We want to know what you think. Join Toshiba's #medical #imaging industry consulting panel here http://t.co/itC6AICCHL,"join,toshiba,#medical,#imaging,industry,consulting,panel",can'tsay
 We now have #GlutenFree #OnionRings! They are hand battered and fabulous !!,"#glutenfree,#onionrings,hand,battered,fabulous",can'tsay
 We need more #doctors and #lawyers. No more wanna be rappers,"#doctors,#lawyers,wanna,rappers",can'tsay
 We made whitening trays today! #dental #tech ? http://t.co/lnsZfNcD8a,"whitening,trays,#dental,#tech",can'tsay
" We love this, a mama writes: \the push I need to keep pumping these next 2 month...: We love th... http://t.co/HfhXKwM7zp #breastfeeding""","love,mama,writes,push,pumping,month,love,th,#breastfeeding",can'tsay
 We have the most efficient market in the world except in #healthcare. Why? http://t.co/w8B3EhRjnw,"efficient,market,world,except,#healthcare",can'tsay
" We have been selected as the organizing contact for #HHS @MillionHeartsUS, \100 Congregations\"" project for #Tulsa. Follow us for updates.""","selected,organizing,contact,#hhs,congregations,project,#tulsa,follow,updates",can'tsay
 We have another dab #streetfit class for you tonight at wallsend memorial hall 6.30pm-7.30pm only £3.50 ladies and gents welcome RT #GETFIT,"dab,#streetfit,class,tonight,wallsend,memorial,hall,ladies,gents,welcome,#getfit",can'tsay
 We have a hospital cart that will meet all your specific needs. Shop for one now! #healthcare http://t.co/XagGFqfzCU,"hospital,cart,meet,specific,shop,#healthcare",can'tsay
" We had to alter the directions to the target user aka, me. #hospital #heatpack #violence #abuse http://t.co/59Dgwbe6MU","alter,directions,target,user,aka,#hospital,#heatpack,#violence,#abuse",can'tsay
 We had the pleasure of meeting Steve @RumisPassion during #WholeFoodsDetroit Vendor Fair. We are now #addicted 2 #glutenfree goodness!!,"pleasure,meeting,steve,#wholefoodsdetroit,vendor,fair,#addicted,#glutenfree,goodness",can'tsay
 We grinding!!! #CoachDavisgoneCrazy #GetFit http://t.co/NFjj2DYGla,"grinding,#coachdavisgonecrazy,#getfit",can'tsay
 We are now taking applications for distance learning #MSc in healthcare associated infection control @UCL #hcai Info: http://t.co/AtXBb28MPU,"taking,applications,distance,learning,#msc,healthcare,associated,infection,control,#hcai,info",can'tsay
 We are at @linuxtag Berlin this week. Come by and chat with us and have a first in-depth look at 3.0 #django #cms #linuxtag,"berlin,week,chat,depth,look,#django,#cms,#linuxtag",can'tsay
 Ways to combat #dental #anxiety http://t.co/WeGY4eeky9,"combat,#dental,#anxiety",can'tsay
 Waving to everyone in independence that I see #dopedup #dentist #peoplestaringlikenoother,"waving,independence,#dopedup,#dentist,#peoplestaringlikenoother",can'tsay
 watching hearts been taken out and put back in again #HeartSurgery,"watching,hearts,#heartsurgery",can'tsay
 Watch this morning's discussion about advances in #biotech: http://t.co/c0NADjG1tk #CFRLive,"watch,morning,discussion,advances,#biotech,#cfrlive",can'tsay
 Watch this @TEDMED #GreatChallenges Google+ Hangout - improving patient-physician communication http://t.co/M8UEeOROyu #pharma #hcsmeu,"watch,#greatchallenges,google,hangout,improving,patient,physician,communication,#pharma,#hcsmeu",can'tsay
 Watch the discussion on #biotech with Greenwood and Langer LIVE at 8:30am EDT at http://t.co/Ry6qqvt9Ld #CFRLive,"watch,discussion,#biotech,greenwood,langer,live,edt,#cfrlive",can'tsay
 Watch the discussion on #biotech with Greenwood and Langer LIVE at 8:30am EDT at http://t.co/hqruUv4qfM #CFRLive,"watch,discussion,#biotech,greenwood,langer,live,edt,#cfrlive",can'tsay
" Warning letter to distributor alleges rare trifecta of drug, supplement &amp; food deficiencies http://t.co/2Q2eftB1wv (@RAPSorg) #FDA","warning,letter,distributor,alleges,rare,trifecta,drug,supplement,food,deficiencies,#fda",can'tsay
 Warnin signs of excessive exercise http://t.co/RmU0A2sUKk #doctor #RD #signs #victory,"warnin,signs,excessive,exercise,#doctor,#rd,#signs,#victory",can'tsay
 Wanted candy then I looked at my phone @jakeowen you are great motivation to #getfit #havemercy http://t.co/ggfUMfSaIW,"candy,looked,phone,motivation,#getfit,#havemercy",can'tsay
 Want to know more about having #acupuncture to boost #IVF success? Here I answer some FAQs - http://t.co/aE3oRj103i,"#acupuncture,boost,#ivf,success,answer,faqs",can'tsay
 Want to add value to waste wood and agrifibre? Heat it in a low or no-oxygen environment to make #biochar http://t.co/IquFSUlL0P #biotech,"add,value,waste,wood,agrifibre,heat,low,oxygen,environment,#biochar,#biotech",can'tsay
 Want an awesome offer on new #botox  Fast Delivery! Buy now! http://t.co/gGyXvwbQdo,"awesome,offer,#botox,fast,delivery,buy",can'tsay
 Want Admitting Privileges? First Pass a Drug Test. #safety #QI #hospital http://t.co/yG8sdotUWY,"admitting,privileges,pass,drug,test,#safety,#qi,#hospital",can'tsay
 Want a Medical Tricorder from @Scanadu &amp; to attend #FutureMed ? See 'Citizen Doctor' package at http://t.co/b92ok7CJCc @SingularityU,"medical,tricorder,attend,#futuremed,citizen,doctor,package",can'tsay
 Wall Street Journal | Electronic Health Data Gaining Favor. #hcr http://t.co/K0mUU3Hn97,"wall,street,journal,electronic,health,data,gaining,favor,#hcr",can'tsay
 Walking to work ?????? #getfit,"walking,#getfit",can'tsay
 Waiting rooms are vile. Bare people coughing at me ? #doctors #tonsillitis,"waiting,vile,bare,people,coughing,#doctors,#tonsillitis",can'tsay
 Waiting for my Annual TB Test! #thestruggle #tbtest #hospital #workproblems http://t.co/hgLdoqYo1V,"waiting,annual,tb,test,#thestruggle,#tbtest,#hospital,#workproblems",can'tsay
" Waiting at the #dentist @ Coast Dental Mandarin http://t.co/SGgUXr37XZ place <tweepy.models.Place object at 0x01E33A90> coordinates {u'type': u'Point', u'coordinates': [-81.62892528, 30.17593208]}","waiting,#dentist,coast,dental,mandarin,type",can'tsay
 Waiting at the #dentist #sad https://t.co/unWdreErdl,"waiting,#dentist,#sad,https,unwdreerdl",can'tsay
 Waiting #doctor https://t.co/OgzIwnd3R3,"waiting,#doctor,https,ogziwnd3r3",can'tsay
 WA - Aboriginal advocates warn of youth suicide spike http://t.co/gelkzvfY0p @abcnews #indigenoushealth #mhealth,"wa,aboriginal,advocates,warn,youth,suicide,spike,#indigenoushealth,#mhealth",can'tsay
" VP Provider Relations &amp; Contr... - Amerigroup: ( #Iselin , NJ) http://t.co/k1umyojk7v #Healthcare #amerigroupjobs #healthcare #Job place <tweepy.models.Place object at 0x01EF36F0> coordinates {u'type': u'Point', u'coordinates': [-74.3223703, 40.5753817]}","vp,provider,relations,contr,amerigroup,#iselin,nj,#healthcare,#amerigroupjobs,#healthcare,#job,type",can'tsay
" VOTE 5 (of 5): Is 30 mg and 40 mg suvorexant doses acceptable if lower doses don't help patients? 7 yes, 8 no, 2 abstained #FDA #Merck","vote,mg,mg,suvorexant,doses,acceptable,lower,doses,help,patients,abstained,#fda,#merck",can'tsay
 VIVUS Announces Scientific Presentations http://t.co/gME9RR8VQF $VVUS #biotech,"vivus,announces,scientific,presentations,vvus,#biotech",can'tsay
 Vitamix will be here today or tomorrow :) Can't wait to meet my new baby! LOL #HealthyU,"vitamix,tomorrow,wait,meet,baby,lol,#healthyu",can'tsay
 Visualutions wishes Lamprey Health Care CEO Ann Hathaway Peters congratulations on her retirement #CHC #FQHC http://t.co/JRb6KqR76M,"visualutions,wishes,lamprey,health,care,ceo,ann,hathaway,peters,congratulations,retirement,#chc,#fqhc",can'tsay
 Visualutions wishes Lamprey Health Care CEO Ann Hathaway Peters congratulations on her retirement #CHC #FQHC http://t.co/6Ys80ZuhKN,"visualutions,wishes,lamprey,health,care,ceo,ann,hathaway,peters,congratulations,retirement,#chc,#fqhc",can'tsay
 Visualizing the very end (A group of doctors advocates use of videos in advance care planning) http://t.co/g2dSH2z9Nl  #hcsm #healthIT,"visualizing,doctors,advocates,videos,advance,care,planning,#hcsm,#healthit",can'tsay
" Visit to the doctors office always make me that much more excited to finish school and begin my career #healthcare #passion place <tweepy.models.Place object at 0x01EF3790> coordinates {u'type': u'Point', u'coordinates': [-85.24097268, 35.12515549]}","visit,doctors,office,excited,finish,school,begin,career,#healthcare,#passion,type",can'tsay
" Visit Booth 18 @healthcarebiz #MMCC13 to learn about medical cost mgmt for #imaging, #radiation therapy and more!","visit,booth,#mmcc13,learn,medical,cost,mgmt,#imaging,#radiation,therapy",can'tsay
 viral genomics PowerPoint Slides - http://t.co/uZDQzoSr7U  #powerpoint #slide #viral #genomics,"viral,genomics,powerpoint,slides,#powerpoint,#slide,#viral,#genomics",can'tsay
" Violence increases 3,4,5 pm #sandrajimenez cuz theyre out on the streets, not in school #enagage #empower #healthdisparities #schoolsupport","violence,increases,pm,#sandrajimenez,cuz,theyre,streets,school,#enagage,#empower,#healthdisparities,#schoolsupport",can'tsay
 VIDEO: How could #Medicare cuts impact patient #healthcare? http://t.co/fyQu9qPGvP,"video,#medicare,cuts,impact,patient,#healthcare",can'tsay
 VIDEO: Dr. Robert Wyllie discusses the use of data and how it affects patient care within the hospital. http://t.co/SXxPM0bB88 #healthcare,"video,dr,robert,wyllie,discusses,data,affects,patient,care,hospital,#healthcare",can'tsay
 VIDEO: Dr. Robert Wyllie discusses the use of data and how it affects patient care within the hospital. http://t.co/EL5n5b6Wj2 #healthcare,"video,dr,robert,wyllie,discusses,data,affects,patient,care,hospital,#healthcare",can'tsay
 VIDEO: Dr. Robert Wyllie discusses the use of data and how it affects patient care within the hospital. http://t.co/8ZafaVpQo9 #healthcare,"video,dr,robert,wyllie,discusses,data,affects,patient,care,hospital,#healthcare",can'tsay
 VIDEO: Dr. Robert Wyllie discusses the use of data and how it affects patient care within the hospital. http://t.co/2mQ4zez2aT #healthcare,"video,dr,robert,wyllie,discusses,data,affects,patient,care,hospital,#healthcare",can'tsay
 VIDEO: Dr. Robert Wyllie discusses the use of data and how it affects patient care within the hospital. http://t.co/0LQyAGy722 #healthcare,"video,dr,robert,wyllie,discusses,data,affects,patient,care,hospital,#healthcare",can'tsay
 via http://t.co/g7D5NGIyj2 and @CareMakersUK the #caremakers have a home :) HT  @MSHMello,"via,#caremakers,home,ht",can'tsay
 Via @VentureBeat by @MeghanKel : Here are the 3 places #health tech innovators can make money http://t.co/zoZxUS4vk8 #healthIT #startup #HIT,"via,#health,tech,innovators,money,#healthit,#startup,#hit",can'tsay
 Via @mhealthmarketer: @tenzinggroup looks to help #mHealth companies with the #FDA regs #mHIMSS http://t.co/SCaU3x865q,"via,looks,help,#mhealth,companies,#fda,regs,#mhimss",can'tsay
 Via @grey_dk  #BrainTumorThursday #BTSM  Stay strong my friends!!  The beast hates a fighter!! http://t.co/qkkgulmhLD,"via,dk,#braintumorthursday,#btsm,stay,strong,friends,beast,hates,fighter",can'tsay
 Via @drleemachado: Pop gen for studies of innate immunity http://t.co/EgxBpXFqm4 #immunotherapy,"via,pop,gen,studies,innate,immunity,#immunotherapy",can'tsay
 VHA gets bullish on population health http://t.co/WCcnLbCQlX | #Healthcare IT News,"vha,bullish,population,health,#healthcare,news",can'tsay
" Very interesting article \Insights into the concept and measurement of #healthlit....shared decision-making...\"" http://t.co/XGMKumM4b3""","article,insights,concept,measurement,#healthlit,shared,decision",can'tsay
 Very grateful to @InnovHub for a fascinating interview today! @yaleglobalist loved learning about the progress of #biotech in #southafrica,"grateful,fascinating,interview,loved,learning,progress,#biotech,#southafrica",can'tsay
 Very cool! @TheLizArmy Reliving good times: meeting @uvmer (aka founder of #BrainTumorThursday) in DC http://t.co/ACbs2UkOlT #btsm place <tweepy.models.Place object at 0x01E336F0>,"cool,reliving,times,meeting,aka,founder,#braintumorthursday,dc,#btsm",can'tsay
